geocode,valor,data
2109007,1,31/12/2000
2109056,16,31/12/2000
2109106,26,31/12/2000
2109205,32,31/12/2000
2109403,8,31/12/2000
2109452,43,31/12/2000
2109502,16,31/12/2000
2109551,5,31/12/2000
2109601,153,31/12/2000
2109908,166,31/12/2000
2110104,20,31/12/2000
2110203,86,31/12/2000
2110278,1,31/12/2000
2110302,2,31/12/2000
2110401,16,31/12/2000
2110609,1,31/12/2000
2110906,6,31/12/2000
2111078,2,31/12/2000
2111102,3,31/12/2000
2111201,45,31/12/2000
2111250,1,31/12/2000
2111300,268,31/12/2000
2111508,16,31/12/2000
2111532,4,31/12/2000
2111722,2,31/12/2000
2111805,8,31/12/2000
2111904,11,31/12/2000
2112001,1,31/12/2000
2112209,351,31/12/2000
2112233,8,31/12/2000
2112274,8,31/12/2000
2112308,21,31/12/2000
2112407,72,31/12/2000
2112506,121,31/12/2000
2112605,4,31/12/2000
2112704,28,31/12/2000
2113009,23,31/12/2000
2114007,409,31/12/2000
2200202,56,31/12/2000
2200277,35,31/12/2000
2200301,90,31/12/2000
2200400,175,31/12/2000
2200459,2,31/12/2000
2200509,55,31/12/2000
2200608,38,31/12/2000
2200707,4,31/12/2000
2200905,1,31/12/2000
2201051,1,31/12/2000
2201200,24,31/12/2000
2201408,7,31/12/2000
2201606,214,31/12/2000
2201705,8,31/12/2000
2201770,3,31/12/2000
2201804,8,31/12/2000
2201919,9,31/12/2000
2201929,2,31/12/2000
2201960,23,31/12/2000
2201988,3,31/12/2000
2202000,7,31/12/2000
2202083,55,31/12/2000
2202091,39,31/12/2000
2202133,14,31/12/2000
2202208,4,31/12/2000
2202251,7,31/12/2000
2202307,33,31/12/2000
2202406,46,31/12/2000
2202554,2,31/12/2000
2202604,21,31/12/2000
2202653,13,31/12/2000
2202711,20,31/12/2000
2202737,2,31/12/2000
2202752,4,31/12/2000
2203107,7,31/12/2000
2203255,8,31/12/2000
2203271,1,31/12/2000
2203305,29,31/12/2000
2203354,4,31/12/2000
2203404,9,31/12/2000
2203420,31,31/12/2000
2203453,1,31/12/2000
2203503,10,31/12/2000
2203701,22,31/12/2000
2203800,10,31/12/2000
2203909,128,31/12/2000
2204105,8,31/12/2000
2204204,4,31/12/2000
2204352,3,31/12/2000
2204501,3,31/12/2000
2204550,2,31/12/2000
2204709,39,31/12/2000
2204808,27,31/12/2000
2205003,1,31/12/2000
2205201,3,31/12/2000
2205250,13,31/12/2000
2205276,2,31/12/2000
2205409,8,31/12/2000
2205508,11,31/12/2000
2205540,2,31/12/2000
2205557,18,31/12/2000
2205565,3,31/12/2000
2205573,10,31/12/2000
2205607,2,31/12/2000
2205706,23,31/12/2000
2205805,42,31/12/2000
2205904,1,31/12/2000
2205953,124,31/12/2000
2206001,26,31/12/2000
2206100,179,31/12/2000
2206209,29,31/12/2000
2206407,20,31/12/2000
2206506,1,31/12/2000
2206654,1,31/12/2000
2206696,11,31/12/2000
2206753,3,31/12/2000
2206803,1,31/12/2000
2206902,1,31/12/2000
2206951,3,31/12/2000
2207009,26,31/12/2000
2207207,7,31/12/2000
2207405,5,31/12/2000
2207702,290,31/12/2000
2207751,5,31/12/2000
2207900,47,31/12/2000
2207959,5,31/12/2000
2208007,180,31/12/2000
2208106,16,31/12/2000
2208304,7,31/12/2000
2208403,290,31/12/2000
2208551,9,31/12/2000
2208601,13,31/12/2000
2208700,1,31/12/2000
2208809,3,31/12/2000
2208874,3,31/12/2000
2208908,1,31/12/2000
2209005,3,31/12/2000
2209104,11,31/12/2000
2209153,3,31/12/2000
2209302,3,31/12/2000
2209351,1,31/12/2000
2209377,6,31/12/2000
2209401,1,31/12/2000
2209559,4,31/12/2000
2209609,2,31/12/2000
2209856,3,31/12/2000
2209955,5,31/12/2000
2210003,9,31/12/2000
2210052,2,31/12/2000
2210102,16,31/12/2000
2210359,1,31/12/2000
2210375,1,31/12/2000
2210383,3,31/12/2000
2210409,27,31/12/2000
2210508,24,31/12/2000
2210607,86,31/12/2000
2210656,7,31/12/2000
2210706,11,31/12/2000
2210904,2,31/12/2000
2210953,7,31/12/2000
2210979,1,31/12/2000
2211001,4249,31/12/2000
2211100,63,31/12/2000
2211209,1,31/12/2000
2211308,186,31/12/2000
2211357,3,31/12/2000
2211407,3,31/12/2000
2301307,2,31/12/2000
2301406,1,31/12/2000
2301901,24,31/12/2000
2302057,9,31/12/2000
2302107,147,31/12/2000
2302206,41,31/12/2000
2302503,7,31/12/2000
2302602,86,31/12/2000
2303006,9,31/12/2000
2303204,1,31/12/2000
2303907,37,31/12/2000
2303931,31,31/12/2000
2304103,11,31/12/2000
2304202,479,31/12/2000
2304301,4,31/12/2000
2304400,2,31/12/2000
2304707,3,31/12/2000
2305001,2,31/12/2000
2305704,8,31/12/2000
2305902,1,31/12/2000
2306504,23,31/12/2000
2306801,1,31/12/2000
2307304,623,31/12/2000
2307304,34,31/12/2000
2307809,14,31/12/2000
2307908,3,31/12/2000
2308104,26,31/12/2000
2308302,12,31/12/2000
2308401,2,31/12/2000
2308609,2,31/12/2000
