geocode,valor,data
1600501,1,31/12/2012
2111300,2,31/12/2012
2200301,1,31/12/2012
2211407,1,31/12/2012
2301901,1,31/12/2012
2308609,5,31/12/2012
2308906,1,31/12/2012
2309102,3,31/12/2012
2309300,1,31/12/2012
2408102,2,31/12/2012
2502409,1,31/12/2012
2507200,3,31/12/2012
2514008,1,31/12/2012
2906105,3,31/12/2012
2930758,1,31/12/2012
3138104,1,31/12/2012
3152105,1,31/12/2012
3170529,1,31/12/2012
3510906,8,31/12/2012
3531100,5,31/12/2012
3547304,1,31/12/2012
3548500,1,31/12/2012
3550308,2,31/12/2012
4204202,1,31/12/2012
4309100,1,31/12/2012
5102850,1,31/12/2012
5103304,1,31/12/2012
5103502,2,31/12/2012
5105903,1,31/12/2012
5106190,1,31/12/2012
5106372,1,31/12/2012
5107198,1,31/12/2012
5107909,1,31/12/2012
5108006,1,31/12/2012
5108105,1,31/12/2012
5108808,1,31/12/2012
5200506,1,31/12/2012
5202155,1,31/12/2012
5205208,1,31/12/2012
5205521,1,31/12/2012
5208707,1,31/12/2012
5213400,2,31/12/2012
5219902,1,31/12/2012
5220686,1,31/12/2012
5222054,2,31/12/2012
1304260,1,31/12/2013
1600154,3,31/12/2013
2105005,1,31/12/2013
2105609,1,31/12/2013
2106755,1,31/12/2013
2111300,3,31/12/2013
2205359,1,31/12/2013
2207702,1,31/12/2013
2211001,1,31/12/2013
2301307,2,31/12/2013
2311959,1,31/12/2013
2313252,1,31/12/2013
2403608,1,31/12/2013
2503506,4,31/12/2013
2513653,2,31/12/2013
2704302,1,31/12/2013
2903102,1,31/12/2013
2931053,1,31/12/2013
3131208,1,31/12/2013
3162559,1,31/12/2013
3201803,1,31/12/2013
3305703,1,31/12/2013
3503802,2,31/12/2013
3510609,1,31/12/2013
3521309,5,31/12/2013
3532827,3,31/12/2013
3541406,1,31/12/2013
3543204,1,31/12/2013
3550506,6,31/12/2013
4128203,1,31/12/2013
4215356,1,31/12/2013
5003751,1,31/12/2013
5004502,2,31/12/2013
5103403,1,31/12/2013
5107578,4,31/12/2013
5108808,2,31/12/2013
5201801,1,31/12/2013
5205521,1,31/12/2013
5215231,3,31/12/2013
5215256,4,31/12/2013
5216809,1,31/12/2013
1100205,1,31/12/2014
1600279,1,31/12/2014
2103604,1,31/12/2014
2202075,1,31/12/2014
2207355,1,31/12/2014
2305357,1,31/12/2014
2313302,1,31/12/2014
2403103,1,31/12/2014
2406502,1,31/12/2014
2408706,1,31/12/2014
2502508,2,31/12/2014
2510501,1,31/12/2014
2511905,1,31/12/2014
2515401,2,31/12/2014
2613404,3,31/12/2014
2931053,1,31/12/2014
3162559,2,31/12/2014
3300308,2,31/12/2014
3304102,3,31/12/2014
3305133,2,31/12/2014
3501400,1,31/12/2014
3518800,1,31/12/2014
3536406,1,31/12/2014
3537008,2,31/12/2014
3547601,6,31/12/2014
3550308,1,31/12/2014
3550506,6,31/12/2014
3552205,1,31/12/2014
