geocode,valor,data
2900603,225,31/12/2007
2900702,515,31/12/2007
2900801,1,31/12/2007
2900900,5,31/12/2007
2901007,2,31/12/2007
2901106,45,31/12/2007
2901205,9,31/12/2007
2901304,6,31/12/2007
2901353,2,31/12/2007
2901809,35,31/12/2007
2901908,49,31/12/2007
2901957,189,31/12/2007
2902054,43,31/12/2007
2902203,131,31/12/2007
2902252,85,31/12/2007
2902302,110,31/12/2007
2902500,5,31/12/2007
2902609,2,31/12/2007
2902807,134,31/12/2007
2903003,10,31/12/2007
2903102,98,31/12/2007
2903201,54,31/12/2007
2903300,21,31/12/2007
2903409,158,31/12/2007
2903706,210,31/12/2007
2903953,2,31/12/2007
2904001,20,31/12/2007
2904308,1,31/12/2007
2904605,38,31/12/2007
2904704,12,31/12/2007
2904803,3,31/12/2007
2904852,193,31/12/2007
2904902,575,31/12/2007
2905008,4,31/12/2007
2905206,104,31/12/2007
2905602,82,31/12/2007
2905701,87,31/12/2007
2905800,1,31/12/2007
2906006,94,31/12/2007
2906204,3,31/12/2007
2906303,136,31/12/2007
2906709,333,31/12/2007
2906899,6,31/12/2007
2907004,9,31/12/2007
2907301,295,31/12/2007
2907400,43,31/12/2007
2907509,214,31/12/2007
2907905,54,31/12/2007
2908002,55,31/12/2007
2908200,63,31/12/2007
2908309,144,31/12/2007
2908408,2,31/12/2007
2908507,22,31/12/2007
2908606,54,31/12/2007
2908705,34,31/12/2007
2908804,1,31/12/2007
2909307,4,31/12/2007
2909406,1,31/12/2007
2909505,122,31/12/2007
2909604,2,31/12/2007
2909703,31,31/12/2007
2909802,297,31/12/2007
2910057,166,31/12/2007
2910107,3,31/12/2007
2910206,108,31/12/2007
2910305,10,31/12/2007
2910404,392,31/12/2007
2910503,676,31/12/2007
2910602,93,31/12/2007
2910727,63,31/12/2007
2910750,1,31/12/2007
2910859,5,31/12/2007
2910909,5,31/12/2007
2911006,1,31/12/2007
2911204,455,31/12/2007
2911501,3,31/12/2007
2911600,88,31/12/2007
2911709,42,31/12/2007
2911808,398,31/12/2007
2911857,4,31/12/2007
2911907,7,31/12/2007
2912004,6,31/12/2007
2912103,4,31/12/2007
2912202,60,31/12/2007
2912707,4,31/12/2007
2912905,135,31/12/2007
2913457,4,31/12/2007
2913507,2,31/12/2007
2913705,242,31/12/2007
2913903,225,31/12/2007
2914000,6,31/12/2007
2914307,17,31/12/2007
2914406,2,31/12/2007
2914604,19,31/12/2007
2914653,181,31/12/2007
2914703,11,31/12/2007
2914802,25,31/12/2007
2914901,5,31/12/2007
2915007,1,31/12/2007
2915106,94,31/12/2007
2915205,100,31/12/2007
2915304,8,31/12/2007
2915403,22,31/12/2007
2915601,12,31/12/2007
2915700,56,31/12/2007
2915809,57,31/12/2007
2915908,8,31/12/2007
2916104,49,31/12/2007
2916203,14,31/12/2007
2916302,11,31/12/2007
2916401,454,31/12/2007
2916500,66,31/12/2007
2916609,10,31/12/2007
2916856,120,31/12/2007
2917003,61,31/12/2007
2917102,45,31/12/2007
2917201,222,31/12/2007
2917300,203,31/12/2007
2917607,133,31/12/2007
2917805,224,31/12/2007
2917904,6,31/12/2007
2918001,751,31/12/2007
2918308,65,31/12/2007
2918407,5,31/12/2007
2918456,8,31/12/2007
2918555,56,31/12/2007
2918605,3,31/12/2007
2918704,44,31/12/2007
2918753,6,31/12/2007
2918803,84,31/12/2007
2918902,3,31/12/2007
2919009,3,31/12/2007
2919058,2,31/12/2007
2919207,229,31/12/2007
2919306,19,31/12/2007
2919405,8,31/12/2007
2919504,30,31/12/2007
2919553,8,31/12/2007
2919603,5,31/12/2007
2919702,2,31/12/2007
2919926,6,31/12/2007
2919959,1,31/12/2007
2920106,6,31/12/2007
2920502,2,31/12/2007
2920601,30,31/12/2007
2920700,33,31/12/2007
2920908,4,31/12/2007
2921005,4,31/12/2007
2921104,1,31/12/2007
2921302,1,31/12/2007
2921708,10,31/12/2007
2921807,130,31/12/2007
2921906,32,31/12/2007
2922003,8,31/12/2007
2922052,6,31/12/2007
2922102,92,31/12/2007
2922201,72,31/12/2007
2922300,171,31/12/2007
2922508,1092,31/12/2007
2922656,1,31/12/2007
2922706,82,31/12/2007
2922755,9,31/12/2007
2922854,2,31/12/2007
2922904,15,31/12/2007
2923001,1,31/12/2007
2923308,17,31/12/2007
2923506,7,31/12/2007
2923605,2,31/12/2007
2923803,7,31/12/2007
2923902,45,31/12/2007
2924108,73,31/12/2007
2924306,3,31/12/2007
2924603,103,31/12/2007
2924678,4,31/12/2007
2924702,75,31/12/2007
2924801,6,31/12/2007
2925006,1,31/12/2007
2925105,671,31/12/2007
2925204,78,31/12/2007
2925303,69,31/12/2007
2925402,167,31/12/2007
2925758,124,31/12/2007
2925956,3,31/12/2007
2926103,1,31/12/2007
2926202,3,31/12/2007
2926509,97,31/12/2007
2926608,2,31/12/2007
2926707,18,31/12/2007
2927002,139,31/12/2007
2927309,1,31/12/2007
2927408,810,31/12/2007
2927705,61,31/12/2007
2927804,8,31/12/2007
2927903,186,31/12/2007
2928059,61,31/12/2007
2928109,191,31/12/2007
2928505,1,31/12/2007
2928604,516,31/12/2007
2928703,307,31/12/2007
2929008,107,31/12/2007
2929057,1,31/12/2007
2929107,363,31/12/2007
2929206,186,31/12/2007
2929354,9,31/12/2007
2929404,67,31/12/2007
2929503,188,31/12/2007
2929602,28,31/12/2007
2929701,1,31/12/2007
2929750,8,31/12/2007
2929800,45,31/12/2007
2929909,6,31/12/2007
2930105,1,31/12/2007
2930501,1,31/12/2007
2930709,294,31/12/2007
2931004,100,31/12/2007
2931202,24,31/12/2007
2931301,18,31/12/2007
2931350,5,31/12/2007
2931608,102,31/12/2007
2931707,2,31/12/2007
2931905,24,31/12/2007
2932507,8,31/12/2007
2932705,27,31/12/2007
2932804,6,31/12/2007
2932903,189,31/12/2007
2933000,1,31/12/2007
