geocode,valor,data
2611101,45,31/12/2000
2611606,180,31/12/2000
2611705,9,31/12/2000
2612000,2,31/12/2000
2612208,53,31/12/2000
2612307,1,31/12/2000
2612455,1,31/12/2000
2612471,1,31/12/2000
2612604,2,31/12/2000
2613008,4,31/12/2000
2613107,1,31/12/2000
2613305,1,31/12/2000
2613404,4,31/12/2000
2613503,1,31/12/2000
2613800,3,31/12/2000
2614402,1,31/12/2000
2614501,7,31/12/2000
2614600,1,31/12/2000
2614857,1,31/12/2000
2615409,2,31/12/2000
2616183,1,31/12/2000
2616209,3,31/12/2000
2616308,2,31/12/2000
2616407,1,31/12/2000
2700300,10,31/12/2000
2700508,1,31/12/2000
2700706,1,31/12/2000
2701001,1,31/12/2000
2701209,4,31/12/2000
2701506,1,31/12/2000
2701803,1,31/12/2000
2702009,3,31/12/2000
2702306,1,31/12/2000
2702504,1,31/12/2000
2702553,2,31/12/2000
2702603,1,31/12/2000
2703601,1,31/12/2000
2703809,1,31/12/2000
2704302,278,31/12/2000
2704401,3,31/12/2000
2704500,15,31/12/2000
2706307,3,31/12/2000
2706406,3,31/12/2000
2706448,2,31/12/2000
2706703,4,31/12/2000
2707503,3,31/12/2000
2708006,5,31/12/2000
2708105,1,31/12/2000
2708808,1,31/12/2000
2709103,1,31/12/2000
2709202,1,31/12/2000
2800100,4,31/12/2000
2800308,37,31/12/2000
2800506,1,31/12/2000
2800605,1,31/12/2000
2801009,1,31/12/2000
2801108,2,31/12/2000
2801207,1,31/12/2000
2802106,10,31/12/2000
2802700,1,31/12/2000
2802908,1,31/12/2000
2803203,1,31/12/2000
2803302,1,31/12/2000
2803401,1,31/12/2000
2803500,3,31/12/2000
2803609,1,31/12/2000
2804409,16,31/12/2000
2804458,8,31/12/2000
2804805,8,31/12/2000
2805307,1,31/12/2000
2805505,1,31/12/2000
2805703,1,31/12/2000
2805802,1,31/12/2000
2806008,1,31/12/2000
2806404,1,31/12/2000
2806602,2,31/12/2000
2806701,24,31/12/2000
2807006,1,31/12/2000
2807600,1,31/12/2000
2900504,1,31/12/2000
2900702,10,31/12/2000
2901205,1,31/12/2000
2901304,1,31/12/2000
2901502,1,31/12/2000
2901700,3,31/12/2000
2902005,1,31/12/2000
2902104,6,31/12/2000
2902401,1,31/12/2000
2902708,1,31/12/2000
2902807,4,31/12/2000
2903003,6,31/12/2000
2903235,7,31/12/2000
2903805,1,31/12/2000
2903904,7,31/12/2000
2904050,8,31/12/2000
2904605,37,31/12/2000
2904852,3,31/12/2000
2905305,12,31/12/2000
2905701,49,31/12/2000
2905909,6,31/12/2000
2906600,2,31/12/2000
2906857,2,31/12/2000
2907103,2,31/12/2000
2907202,2,31/12/2000
2907608,3,31/12/2000
2907806,2,31/12/2000
2907905,14,31/12/2000
2908309,59,31/12/2000
2908408,2,31/12/2000
2908606,10,31/12/2000
2910057,2,31/12/2000
2910503,48,31/12/2000
2910701,5,31/12/2000
2910750,5,31/12/2000
2910800,66,31/12/2000
2911303,1,31/12/2000
2911709,3,31/12/2000
2911907,10,31/12/2000
2912400,11,31/12/2000
2913101,1,31/12/2000
2913200,2,31/12/2000
2913309,2,31/12/2000
2913804,1,31/12/2000
2913903,2,31/12/2000
2914000,14,31/12/2000
2914604,22,31/12/2000
2914703,10,31/12/2000
2914802,1,31/12/2000
2915205,1,31/12/2000
2915353,3,31/12/2000
2916500,7,31/12/2000
2916609,4,31/12/2000
2917508,16,31/12/2000
2917706,1,31/12/2000
2918001,7,31/12/2000
