geocode,valor,data
43,68,31/12/2006
43,55,31/12/2007
43,38,31/12/2008
43,25,31/12/2009
43,43,31/12/2010
43,35,31/12/2011
43,44,31/12/2012
43,29,31/12/2013
43,53,31/12/2014
43,42,31/12/2015
43,38,31/12/2016
43,25,31/12/2017
43,61,31/12/2018
43,55,31/12/2019
43,31,31/12/2020
43,31,31/12/2021
43,47,31/12/2022
43,49,31/12/2023
50,144,31/12/2004
50,183,31/12/2005
50,148,31/12/2006
50,123,31/12/2007
50,107,31/12/2008
50,73,31/12/2009
50,47,31/12/2010
50,49,31/12/2011
50,47,31/12/2012
50,35,31/12/2013
50,28,31/12/2014
50,19,31/12/2015
50,16,31/12/2016
50,28,31/12/2017
50,24,31/12/2018
50,26,31/12/2019
50,18,31/12/2020
50,27,31/12/2021
50,29,31/12/2022
50,27,31/12/2023
51,1,31/12/2004
51,3,31/12/2007
51,3,31/12/2008
52,383,31/12/2004
52,448,31/12/2005
52,308,31/12/2006
52,256,31/12/2007
52,190,31/12/2008
52,183,31/12/2009
52,226,31/12/2010
52,140,31/12/2011
52,142,31/12/2012
52,100,31/12/2013
52,291,31/12/2014
52,223,31/12/2015
52,133,31/12/2016
52,112,31/12/2017
52,87,31/12/2018
52,99,31/12/2019
52,85,31/12/2020
52,217,31/12/2021
52,398,31/12/2022
52,752,31/12/2023
53,74,31/12/2004
53,81,31/12/2005
53,69,31/12/2006
53,55,31/12/2007
53,50,31/12/2008
53,43,31/12/2009
53,60,31/12/2010
53,60,31/12/2011
53,113,31/12/2012
53,155,31/12/2013
53,63,31/12/2014
53,141,31/12/2015
53,145,31/12/2016
53,172,31/12/2017
53,221,31/12/2018
53,301,31/12/2019
53,114,31/12/2020
53,253,31/12/2021
53,308,31/12/2022
53,459,31/12/2023
