geocode,valor,data
2900603,225,2007-12-31
2900702,515,2007-12-31
2900801,1,2007-12-31
2900900,5,2007-12-31
2901007,2,2007-12-31
2901106,45,2007-12-31
2901205,9,2007-12-31
2901304,6,2007-12-31
2901353,2,2007-12-31
2901809,35,2007-12-31
2901908,49,2007-12-31
2901957,189,2007-12-31
2902054,43,2007-12-31
2902203,131,2007-12-31
2902252,85,2007-12-31
2902302,110,2007-12-31
2902500,5,2007-12-31
2902609,2,2007-12-31
2902807,134,2007-12-31
2903003,10,2007-12-31
2903102,98,2007-12-31
2903201,54,2007-12-31
2903300,21,2007-12-31
2903409,158,2007-12-31
2903706,210,2007-12-31
2903953,2,2007-12-31
2904001,20,2007-12-31
2904308,1,2007-12-31
2904605,38,2007-12-31
2904704,12,2007-12-31
2904803,3,2007-12-31
2904852,193,2007-12-31
2904902,575,2007-12-31
2905008,4,2007-12-31
2905206,104,2007-12-31
2905602,82,2007-12-31
2905701,87,2007-12-31
2905800,1,2007-12-31
2906006,94,2007-12-31
2906204,3,2007-12-31
2906303,136,2007-12-31
2906709,333,2007-12-31
2906899,6,2007-12-31
2907004,9,2007-12-31
2907301,295,2007-12-31
2907400,43,2007-12-31
2907509,214,2007-12-31
2907905,54,2007-12-31
2908002,55,2007-12-31
2908200,63,2007-12-31
2908309,144,2007-12-31
2908408,2,2007-12-31
2908507,22,2007-12-31
2908606,54,2007-12-31
2908705,34,2007-12-31
2908804,1,2007-12-31
2909307,4,2007-12-31
2909406,1,2007-12-31
2909505,122,2007-12-31
2909604,2,2007-12-31
2909703,31,2007-12-31
2909802,297,2007-12-31
2910057,166,2007-12-31
2910107,3,2007-12-31
2910206,108,2007-12-31
2910305,10,2007-12-31
2910404,392,2007-12-31
2910503,676,2007-12-31
2910602,93,2007-12-31
2910727,63,2007-12-31
2910750,1,2007-12-31
2910859,5,2007-12-31
2910909,5,2007-12-31
2911006,1,2007-12-31
2911204,455,2007-12-31
2911501,3,2007-12-31
2911600,88,2007-12-31
2911709,42,2007-12-31
2911808,398,2007-12-31
2911857,4,2007-12-31
2911907,7,2007-12-31
2912004,6,2007-12-31
2912103,4,2007-12-31
2912202,60,2007-12-31
2912707,4,2007-12-31
2912905,135,2007-12-31
2913457,4,2007-12-31
2913507,2,2007-12-31
2913705,242,2007-12-31
2913903,225,2007-12-31
2914000,6,2007-12-31
2914307,17,2007-12-31
2914406,2,2007-12-31
2914604,19,2007-12-31
2914653,181,2007-12-31
2914703,11,2007-12-31
2914802,25,2007-12-31
2914901,5,2007-12-31
2915007,1,2007-12-31
2915106,94,2007-12-31
2915205,100,2007-12-31
2915304,8,2007-12-31
2915403,22,2007-12-31
2915601,12,2007-12-31
2915700,56,2007-12-31
2915809,57,2007-12-31
2915908,8,2007-12-31
2916104,49,2007-12-31
2916203,14,2007-12-31
2916302,11,2007-12-31
2916401,454,2007-12-31
2916500,66,2007-12-31
2916609,10,2007-12-31
2916856,120,2007-12-31
2917003,61,2007-12-31
2917102,45,2007-12-31
2917201,222,2007-12-31
2917300,203,2007-12-31
2917607,133,2007-12-31
2917805,224,2007-12-31
2917904,6,2007-12-31
2918001,751,2007-12-31
2918308,65,2007-12-31
2918407,5,2007-12-31
2918456,8,2007-12-31
2918555,56,2007-12-31
2918605,3,2007-12-31
2918704,44,2007-12-31
2918753,6,2007-12-31
2918803,84,2007-12-31
2918902,3,2007-12-31
2919009,3,2007-12-31
2919058,2,2007-12-31
2919207,229,2007-12-31
2919306,19,2007-12-31
2919405,8,2007-12-31
2919504,30,2007-12-31
2919553,8,2007-12-31
2919603,5,2007-12-31
2919702,2,2007-12-31
2919926,6,2007-12-31
2919959,1,2007-12-31
2920106,6,2007-12-31
2920502,2,2007-12-31
2920601,30,2007-12-31
2920700,33,2007-12-31
2920908,4,2007-12-31
2921005,4,2007-12-31
2921104,1,2007-12-31
2921302,1,2007-12-31
2921708,10,2007-12-31
2921807,130,2007-12-31
2921906,32,2007-12-31
2922003,8,2007-12-31
2922052,6,2007-12-31
2922102,92,2007-12-31
2922201,72,2007-12-31
2922300,171,2007-12-31
2922508,1092,2007-12-31
2922656,1,2007-12-31
2922706,82,2007-12-31
2922755,9,2007-12-31
2922854,2,2007-12-31
2922904,15,2007-12-31
2923001,1,2007-12-31
2923308,17,2007-12-31
2923506,7,2007-12-31
2923605,2,2007-12-31
2923803,7,2007-12-31
2923902,45,2007-12-31
2924108,73,2007-12-31
2924306,3,2007-12-31
2924603,103,2007-12-31
2924678,4,2007-12-31
2924702,75,2007-12-31
2924801,6,2007-12-31
2925006,1,2007-12-31
2925105,671,2007-12-31
2925204,78,2007-12-31
2925303,69,2007-12-31
2925402,167,2007-12-31
2925758,124,2007-12-31
2925956,3,2007-12-31
2926103,1,2007-12-31
2926202,3,2007-12-31
2926509,97,2007-12-31
2926608,2,2007-12-31
2926707,18,2007-12-31
2927002,139,2007-12-31
2927309,1,2007-12-31
2927408,810,2007-12-31
2927705,61,2007-12-31
2927804,8,2007-12-31
2927903,186,2007-12-31
2928059,61,2007-12-31
2928109,191,2007-12-31
2928505,1,2007-12-31
2928604,516,2007-12-31
2928703,307,2007-12-31
2929008,107,2007-12-31
2929057,1,2007-12-31
2929107,363,2007-12-31
2929206,186,2007-12-31
2929354,9,2007-12-31
2929404,67,2007-12-31
2929503,188,2007-12-31
2929602,28,2007-12-31
2929701,1,2007-12-31
2929750,8,2007-12-31
2929800,45,2007-12-31
2929909,6,2007-12-31
2930105,1,2007-12-31
2930501,1,2007-12-31
2930709,294,2007-12-31
2931004,100,2007-12-31
2931202,24,2007-12-31
2931301,18,2007-12-31
2931350,5,2007-12-31
2931608,102,2007-12-31
2931707,2,2007-12-31
2931905,24,2007-12-31
2932507,8,2007-12-31
2932705,27,2007-12-31
2932804,6,2007-12-31
2932903,189,2007-12-31
2933000,1,2007-12-31
2933059,4,2007-12-31
2933174,214,2007-12-31
2933208,291,2007-12-31
2933307,798,2007-12-31
2933406,19,2007-12-31
2933505,71,2007-12-31
3101607,1,2007-12-31
3102100,5,2007-12-31
3102605,2,2007-12-31
3103405,7,2007-12-31
3104007,2,2007-12-31
3104205,1,2007-12-31
3104304,2,2007-12-31
3104601,1,2007-12-31
3105400,1,2007-12-31
3105608,6,2007-12-31
3106200,42,2007-12-31
3106705,7,2007-12-31
3107406,52,2007-12-31
3108404,2,2007-12-31
3110509,1,2007-12-31
3112208,5,2007-12-31
3112604,1,2007-12-31
3112802,13,2007-12-31
3113107,66,2007-12-31
3113206,17,2007-12-31
3113305,1,2007-12-31
3115409,11,2007-12-31
3116308,12,2007-12-31
3116605,4,2007-12-31
3117603,1,2007-12-31
3118007,23,2007-12-31
3118304,1,2007-12-31
3118601,1,2007-12-31
3119955,1,2007-12-31
3120706,1,2007-12-31
3121506,7,2007-12-31
3121605,2,2007-12-31
3122306,1,2007-12-31
3123403,4,2007-12-31
3124104,1,2007-12-31
3126109,19,2007-12-31
3129707,1,2007-12-31
3129905,1,2007-12-31
3131901,2,2007-12-31
3132404,22,2007-12-31
3133808,37,2007-12-31
3133907,2,2007-12-31
3134202,1,2007-12-31
3134608,1,2007-12-31
3135407,1,2007-12-31
3137205,13,2007-12-31
3137908,134,2007-12-31
