geocode,valor,data
41,52,2017-12-31
41,49,2018-12-31
41,54,2019-12-31
41,14,2020-12-31
41,15,2021-12-31
41,21,2022-12-31
41,18,2023-12-31
42,8,2007-12-31
42,5,2008-12-31
42,5,2009-12-31
42,7,2010-12-31
42,4,2011-12-31
42,7,2012-12-31
42,5,2013-12-31
42,13,2014-12-31
42,10,2015-12-31
42,4,2016-12-31
42,9,2017-12-31
42,12,2018-12-31
42,8,2019-12-31
42,7,2020-12-31
42,15,2021-12-31
42,9,2022-12-31
42,13,2023-12-31
43,4,2007-12-31
43,7,2008-12-31
43,1,2009-12-31
43,3,2010-12-31
43,3,2011-12-31
43,1,2012-12-31
43,1,2013-12-31
43,4,2014-12-31
43,2,2015-12-31
43,5,2016-12-31
43,1,2017-12-31
43,2,2018-12-31
43,1,2019-12-31
43,1,2020-12-31
43,3,2021-12-31
43,2,2023-12-31
50,5,2007-12-31
50,3,2008-12-31
50,5,2009-12-31
50,8,2010-12-31
50,9,2011-12-31
50,4,2012-12-31
50,3,2013-12-31
50,10,2014-12-31
50,13,2015-12-31
50,10,2016-12-31
50,8,2017-12-31
50,9,2018-12-31
50,16,2019-12-31
50,5,2020-12-31
50,3,2021-12-31
50,3,2022-12-31
50,3,2023-12-31
51,19,2007-12-31
51,17,2008-12-31
51,5,2009-12-31
51,9,2010-12-31
51,40,2011-12-31
51,20,2012-12-31
51,50,2013-12-31
51,24,2014-12-31
51,28,2015-12-31
51,30,2016-12-31
51,27,2017-12-31
51,11,2018-12-31
51,20,2019-12-31
51,13,2020-12-31
51,12,2021-12-31
51,11,2022-12-31
51,9,2023-12-31
52,22,2007-12-31
52,5,2008-12-31
52,21,2009-12-31
52,12,2010-12-31
52,9,2011-12-31
52,4,2012-12-31
52,13,2013-12-31
52,15,2014-12-31
52,18,2015-12-31
52,11,2016-12-31
52,12,2017-12-31
52,12,2018-12-31
52,3,2019-12-31
52,19,2020-12-31
52,16,2021-12-31
52,14,2022-12-31
52,2,2023-12-31
53,23,2007-12-31
53,15,2008-12-31
53,13,2009-12-31
53,7,2010-12-31
53,7,2011-12-31
53,6,2012-12-31
53,3,2013-12-31
53,14,2014-12-31
53,6,2015-12-31
53,18,2016-12-31
53,26,2017-12-31
53,24,2018-12-31
53,16,2019-12-31
53,16,2020-12-31
53,21,2021-12-31
53,15,2022-12-31
53,8,2023-12-31
