geocode,valor,data
24,9515,2017-12-31
24,30225,2018-12-31
24,39867,2019-12-31
24,12894,2020-12-31
24,7387,2021-12-31
24,42185,2022-12-31
24,7667,2023-12-31
24,17123,2024-11-14
25,25,2000-12-31
25,16345,2001-12-31
25,21795,2002-12-31
25,16090,2003-12-31
25,2458,2004-12-31
25,7949,2005-12-31
25,3891,2006-12-31
25,12757,2007-12-31
25,11319,2008-12-31
25,1602,2009-12-31
25,8699,2010-12-31
25,16392,2011-12-31
25,11502,2012-12-31
25,18249,2013-12-31
25,7607,2014-12-31
25,29970,2015-12-31
25,44965,2016-12-31
25,4539,2017-12-31
25,12535,2018-12-31
25,20929,2019-12-31
25,8584,2020-12-31
25,21975,2021-12-31
25,28858,2022-12-31
25,7197,2023-12-31
25,13935,2024-11-14
26,29968,2000-12-31
26,16874,2001-12-31
26,116451,2002-12-31
26,26312,2003-12-31
26,6388,2004-12-31
26,12894,2005-12-31
26,18848,2006-12-31
26,35728,2007-12-31
26,41884,2008-12-31
26,8393,2009-12-31
26,59144,2010-12-31
26,40580,2011-12-31
26,63915,2012-12-31
26,18000,2013-12-31
26,19732,2014-12-31
26,172874,2015-12-31
26,120361,2016-12-31
26,18067,2017-12-31
26,23535,2018-12-31
26,64188,2019-12-31
26,36707,2020-12-31
26,61111,2021-12-31
26,16051,2022-12-31
26,7977,2023-12-31
26,29741,2024-11-14
27,1580,2000-12-31
27,2391,2001-12-31
27,11969,2002-12-31
27,9997,2003-12-31
27,6606,2004-12-31
27,3745,2005-12-31
27,4738,2006-12-31
27,12996,2007-12-31
27,19561,2008-12-31
27,6068,2009-12-31
27,54539,2010-12-31
27,11537,2011-12-31
27,33672,2012-12-31
27,15878,2013-12-31
27,16429,2014-12-31
27,33955,2015-12-31
27,24712,2016-12-31
27,3614,2017-12-31
27,2974,2018-12-31
27,27433,2019-12-31
27,3639,2020-12-31
27,9978,2021-12-31
27,33723,2022-12-31
27,4772,2023-12-31
27,17130,2024-11-14
28,1,1999-12-31
28,8659,2000-12-31
28,4642,2001-12-31
28,7564,2002-12-31
28,7557,2003-12-31
28,1008,2004-12-31
28,1629,2005-12-31
28,2323,2006-12-31
28,2215,2007-12-31
28,35791,2008-12-31
28,3739,2009-12-31
28,2015,2010-12-31
28,7267,2011-12-31
28,11242,2012-12-31
28,2417,2013-12-31
28,4242,2014-12-31
28,14774,2015-12-31
28,7522,2016-12-31
28,1347,2017-12-31
28,541,2018-12-31
28,11534,2019-12-31
28,5280,2020-12-31
28,4540,2021-12-31
28,5256,2022-12-31
28,2952,2023-12-31
28,2557,2024-11-14
29,11038,2000-12-31
29,34812,2001-12-31
29,87125,2002-12-31
29,48856,2003-12-31
29,6641,2004-12-31
29,27010,2005-12-31
29,10360,2006-12-31
29,14798,2007-12-31
29,50174,2008-12-31
29,123654,2009-12-31
29,62161,2010-12-31
29,57289,2011-12-31
29,74736,2012-12-31
29,86332,2013-12-31
29,24907,2014-12-31
29,79330,2015-12-31
29,83444,2016-12-31
29,15468,2017-12-31
29,14175,2018-12-31
29,84816,2019-12-31
29,107212,2020-12-31
29,36828,2021-12-31
29,35756,2022-12-31
29,47423,2023-12-31
29,231279,2024-11-14
31,8600,2000-12-31
31,40660,2001-12-31
31,58882,2002-12-31
31,23330,2003-12-31
31,20546,2004-12-31
31,20033,2005-12-31
31,41788,2006-12-31
31,44119,2007-12-31
31,79644,2008-12-31
31,83090,2009-12-31
31,266681,2010-12-31
31,67071,2011-12-31
31,50928,2012-12-31
31,504124,2013-12-31
31,93943,2014-12-31
31,258235,2015-12-31
31,666897,2016-12-31
31,61528,2017-12-31
31,59297,2018-12-31
31,616706,2019-12-31
31,147972,2020-12-31
31,52481,2021-12-31
31,89051,2022-12-31
31,405972,2023-12-31
31,1692037,2024-11-14
32,20734,2000-12-31
32,8610,2001-12-31
32,28163,2002-12-31
32,32722,2003-12-31
32,5420,2004-12-31
32,6529,2005-12-31
32,15469,2006-12-31
32,10408,2007-12-31
32,39923,2008-12-31
32,51738,2009-12-31
32,42159,2010-12-31
32,55301,2011-12-31
32,24020,2012-12-31
32,84323,2013-12-31
32,25679,2014-12-31
32,45009,2015-12-31
32,54988,2016-12-31
32,12346,2017-12-31
32,17385,2018-12-31
32,81383,2019-12-31
32,7541,2020-12-31
33,3761,2000-12-31
33,66848,2001-12-31
33,268512,2002-12-31
33,7909,2003-12-31
33,1996,2004-12-31
33,2301,2005-12-31
33,31222,2006-12-31
33,65702,2007-12-31
33,256276,2008-12-31
33,13095,2009-12-31
33,42392,2010-12-31
33,194632,2011-12-31
33,253063,2012-12-31
33,260273,2013-12-31
33,15715,2014-12-31
33,93279,2015-12-31
33,115218,2016-12-31
33,16930,2017-12-31
33,25015,2018-12-31
33,50878,2019-12-31
33,8523,2020-12-31
33,5594,2021-12-31
33,11143,2022-12-31
33,49950,2023-12-31
33,299172,2024-11-14
35,41,1999-12-31
35,11385,2000-12-31
35,92913,2001-12-31
35,94933,2002-12-31
35,40792,2003-12-31
35,13801,2004-12-31
35,20035,2005-12-31
35,108423,2006-12-31
35,187638,2007-12-31
35,72499,2008-12-31
35,44112,2009-12-31
35,305088,2010-12-31
35,235062,2011-12-31
35,96798,2012-12-31
35,408782,2013-12-31
35,385116,2014-12-31
35,1033070,2015-12-31
35,465567,2016-12-31
35,83995,2017-12-31
35,76989,2018-12-31
35,719173,2019-12-31
35,397894,2020-12-31
35,348848,2021-12-31
35,351166,2022-12-31
35,337196,2023-12-31
35,2133359,2024-11-14
41,2388,2000-12-31
41,3906,2001-12-31
41,16428,2002-12-31
41,22158,2003-12-31
41,3451,2004-12-31
41,4845,2005-12-31
41,5422,2006-12-31
41,51587,2007-12-31
41,18454,2008-12-31
41,10838,2009-12-31
41,67371,2010-12-31
41,67893,2011-12-31
41,17965,2012-12-31
41,113046,2013-12-31
41,56256,2014-12-31
41,98079,2015-12-31
41,136412,2016-12-31
41,26958,2017-12-31
41,17980,2018-12-31
41,113511,2019-12-31
41,359880,2020-12-31
41,87198,2021-12-31
41,156230,2022-12-31
41,209426,2023-12-31
41,650652,2024-11-14
42,75,2000-12-31
42,161,2001-12-31
42,1097,2002-12-31
42,303,2003-12-31
42,192,2004-12-31
42,215,2005-12-31
42,270,2006-12-31
42,601,2007-12-31
42,708,2008-12-31
42,265,2009-12-31
42,652,2010-12-31
42,746,2011-12-31
42,429,2012-12-31
42,1189,2013-12-31
42,678,2014-12-31
42,11510,2015-12-31
42,14332,2016-12-31
42,2615,2017-12-31
42,1836,2018-12-31
42,7508,2019-12-31
42,23150,2020-12-31
42,35161,2021-12-31
42,85288,2022-12-31
42,142011,2023-12-31
42,357304,2024-11-14
43,1,1999-12-31
43,63,2000-12-31
43,151,2001-12-31
43,1224,2002-12-31
43,267,2003-12-31
43,133,2004-12-31
43,164,2005-12-31
43,176,2006-12-31
43,1412,2007-12-31
43,847,2008-12-31
43,277,2009-12-31
43,4941,2010-12-31
43,1671,2011-12-31
43,601,2012-12-31
43,2401,2013-12-31
43,783,2014-12-31
43,4130,2015-12-31
43,8340,2016-12-31
43,1610,2017-12-31
43,813,2018-12-31
43,4185,2019-12-31
43,6539,2020-12-31
43,16458,2021-12-31
43,67234,2022-12-31
43,38642,2023-12-31
43,200873,2024-11-14
50,6430,2000-12-31
50,12098,2001-12-31
50,19109,2002-12-31
50,6193,2003-12-31
50,1783,2004-12-31
50,2392,2005-12-31
50,18104,2006-12-31
50,75664,2007-12-31
50,5177,2008-12-31
50,21139,2009-12-31
50,86718,2010-12-31
50,16378,2011-12-31
50,18239,2012-12-31
50,99868,2013-12-31
50,9605,2014-12-31
50,47689,2015-12-31
50,60915,2016-12-31
50,7221,2017-12-31
50,10710,2018-12-31
50,85263,2019-12-31
50,73140,2020-12-31
50,25338,2021-12-31
50,26357,2022-12-31
50,45174,2023-12-31
50,18980,2024-11-14
51,350,2000-12-31
51,4569,2001-12-31
51,15634,2002-12-31
51,14176,2003-12-31
51,4527,2004-12-31
51,11745,2005-12-31
51,15759,2006-12-31
51,21001,2007-12-31
51,11612,2008-12-31
51,63460,2009-12-31
51,45618,2010-12-31
51,10855,2011-12-31
51,43675,2012-12-31
51,46081,2013-12-31
51,11859,2014-12-31
51,32219,2015-12-31
51,31209,2016-12-31
51,12293,2017-12-31
51,10153,2018-12-31
51,18090,2019-12-31
51,47338,2020-12-31
51,34162,2021-12-31
51,35381,2022-12-31
51,28607,2023-12-31
51,41376,2024-11-14
52,2711,2000-12-31
52,13329,2001-12-31
52,28731,2002-12-31
52,13002,2003-12-31
52,8992,2004-12-31
52,23246,2005-12-31
52,30711,2006-12-31
52,18399,2007-12-31
52,46844,2008-12-31
52,50575,2009-12-31
52,116518,2010-12-31
52,45235,2011-12-31
52,33812,2012-12-31
52,161505,2013-12-31
52,122220,2014-12-31
52,200276,2015-12-31
52,157341,2016-12-31
52,81180,2017-12-31
52,110279,2018-12-31
52,151091,2019-12-31
52,82802,2020-12-31
52,83722,2021-12-31
52,206780,2022-12-31
52,70108,2023-12-31
52,322962,2024-11-14
53,581,2000-12-31
53,3119,2001-12-31
53,6972,2002-12-31
53,2240,2003-12-31
53,970,2004-12-31
53,1115,2005-12-31
53,1377,2006-12-31
53,2381,2007-12-31
53,3556,2008-12-31
53,1942,2009-12-31
53,20522,2010-12-31
53,6949,2011-12-31
53,3816,2012-12-31
53,26725,2013-12-31
53,20073,2014-12-31
53,12981,2015-12-31
53,24025,2016-12-31
53,6492,2017-12-31
53,4141,2018-12-31
53,46250,2019-12-31
53,64537,2020-12-31
53,25466,2021-12-31
53,72696,2022-12-31
53,42167,2023-12-31
53,277188,2024-11-14
